Area Code,Date,Market,Market Size,Product,Product Length,Product Line,Product Combined,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Variance Column,Total Expenses,Order Date,Year,Month,Day,Day Name,Days Since Order,Month End Date,Customer Name,Clean Name,Trimmed Name,Proper Name,Hyphen Name,City,City Upper,City Lower,Location Combined,Full Location,Promo Code,Promo Check,Promo Missing Check,Full Product,,Display Today’s Date,Display Current Date and Time
715,41061,Central,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Wisconsin,Regular,40,70,10,110,53,597,75,48,-2,128,58,77,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Wisconsin, Central","DELHI, Wisconsin (Central Market)",,Blank,Missing,Leaves - Earl Grey,,,
262,41061,Central,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Wisconsin,Regular,90,110,70,200,81,1046,96,25,50,177,67,46,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Wisconsin, Central","LONDON, Wisconsin (Central Market)",,Blank,Missing,Beans - Caffe Mocha,,,
262,41061,Central,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Wisconsin,Decaf,50,70,50,120,48,593,62,15,34,110,40,28,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Wisconsin, Central","SYDNEY, Wisconsin (Central Market)",,Blank,Missing,Beans - Decaf Espresso,,,
715,41061,Central,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Wisconsin,Regular,60,70,20,130,59,377,74,22,19,133,63,55,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Wisconsin, Central","NEW YORK, Wisconsin (Central Market)",SAVE10,Not Blank,Avalable,Beans - Amaretto,,,
608,41061,Central,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Wisconsin,Regular,110,160,50,270,110,665,154,100,24,264,104,130,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Wisconsin, Central","DELHI, Wisconsin (Central Market)",,Blank,Missing,Beans - Colombian,,,
920,41061,Central,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Wisconsin,Decaf,90,130,90,220,91,533,121,30,63,212,82,58,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Wisconsin, Central","LONDON, Wisconsin (Central Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
715,41061,Central,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Wisconsin,Decaf,40,70,50,110,47,371,78,14,40,125,55,38,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Wisconsin, Central","SYDNEY, Wisconsin (Central Market)",,Blank,Missing,Leaves - Chamomile,,,
920,41061,Central,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Wisconsin,Decaf,50,70,60,120,59,842,85,16,58,144,74,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Wisconsin, Central","NEW YORK, Wisconsin (Central Market)",,Blank,Missing,Leaves - Lemon,,,
959,41061,East,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Connecticut,Regular,30,60,40,90,37,876,55,10,33,92,32,22,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Connecticut, East","DELHI, Connecticut (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
203,41061,East,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Connecticut,Regular,20,30,20,50,20,804,31,5,15,51,21,16,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Connecticut, East","LONDON, Connecticut (East Market)",SAVE10,Not Blank,Avalable,Leaves - Green Tea,,,
203,41061,East,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Connecticut,Regular,50,70,10,120,53,597,75,48,-2,128,58,77,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Connecticut, East","SYDNEY, Connecticut (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
475,41061,East,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Connecticut,Decaf,40,60,30,100,46,367,62,15,19,108,48,43,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Connecticut, East","NEW YORK, Connecticut (East Market)",,Blank,Missing,Beans - Decaf Espresso,,,
475,41061,East,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Connecticut,Regular,80,140,100,220,92,1102,140,30,79,232,92,61,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Connecticut, East","DELHI, Connecticut (East Market)",,Blank,Missing,Beans - Colombian,,,
203,41061,East,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,76,580,93,28,32,169,89,61,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Connecticut, East","LONDON, Connecticut (East Market)",,Blank,Missing,Leaves - Lemon,,,
475,41061,East,Small Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Connecticut,Decaf,40,70,50,110,65,1042,77,20,36,142,72,41,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Connecticut, East","SYDNEY, Connecticut (East Market)",,Blank,Missing,Leaves - Mint,,,
386,41061,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Florida,Regular,40,70,50,110,43,864,62,12,38,105,35,24,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
407,41061,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Florida,Regular,60,90,70,150,59,842,85,16,58,144,54,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Leaves - Green Tea,,,
786,41061,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Florida,Regular,100,150,40,250,110,665,154,100,25,264,114,129,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
321,41061,East,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Florida,Decaf,80,120,80,200,91,533,121,30,63,212,92,58,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Beans - Decaf Espresso,,,
904,41061,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Florida,Regular,100,160,110,260,111,767,167,36,99,278,118,68,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",,Blank,Missing,Beans - Colombian,,,
850,41061,East,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Florida,Decaf,110,150,100,260,118,636,164,36,105,282,132,59,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Florida, East","DELHI, Florida (East Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
941,41061,East,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Florida,Decaf,30,50,30,80,48,593,62,15,35,110,60,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Florida, East","LONDON, Florida (East Market)",SAVE10,Not Blank,Avalable,Leaves - Chamomile,,,
754,41061,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Florida,Decaf,40,60,30,100,59,377,74,22,19,133,73,55,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Florida, East","SYDNEY, Florida (East Market)",,Blank,Missing,Leaves - Lemon,,,
305,41061,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Florida,Decaf,60,70,40,130,81,1046,96,25,49,177,107,47,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Florida, East","NEW YORK, Florida (East Market)",,Blank,Missing,Leaves - Mint,,,
781,41061,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Massachusetts,Regular,20,40,30,60,24,856,36,6,19,60,20,17,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Massachusetts, East","DELHI, Massachusetts (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
413,41061,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Massachusetts,Regular,10,30,20,40,18,478,26,5,10,44,14,16,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Massachusetts, East","LONDON, Massachusetts (East Market)",,Blank,Missing,Leaves - Green Tea,,,
351,41061,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Massachusetts,Regular,40,60,10,100,44,543,67,40,-3,111,51,70,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Massachusetts, East","SYDNEY, Massachusetts (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
339,41061,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,Massachusetts,Regular,140,150,100,290,149,1245,149,41,83,298,148,66,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Massachusetts, East","NEW YORK, Massachusetts (East Market)",SAVE10,Not Blank,Avalable,Beans - Regular Espresso,,,
617,41061,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,Massachusetts,Regular,50,560,530,610,54,-1006,595,17,547,649,89,48,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Massachusetts, East","DELHI, Massachusetts (East Market)",,Blank,Missing,Beans - Colombian,,,
781,41061,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Massachusetts,Decaf,30,50,20,80,51,396,64,19,12,115,65,52,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Massachusetts, East","LONDON, Massachusetts (East Market)",,Blank,Missing,Leaves - Lemon,,,
603,41061,East,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New Hampshire,Regular,20,40,30,60,23,843,35,6,17,58,18,18,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, New Hampshire, East","SYDNEY, New Hampshire (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
603,41061,East,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New Hampshire,Regular,0,40,30,40,0,602,43,0,32,43,3,11,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",,Blank,Missing,Leaves - Green Tea,,,
603,41061,East,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New Hampshire,Regular,40,80,20,120,52,313,73,47,-4,125,45,77,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, New Hampshire, East","DELHI, New Hampshire (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
603,41061,East,Small Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New Hampshire,Regular,30,40,0,70,35,204,43,13,-3,78,38,46,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, New Hampshire, East","LONDON, New Hampshire (East Market)",SAVE10,Not Blank,Avalable,Beans - Regular Espresso,,,
603,41061,East,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,New Hampshire,Regular,50,80,50,130,56,302,82,17,41,138,58,41,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, New Hampshire, East","SYDNEY, New Hampshire (East Market)",,Blank,Missing,Beans - Amaretto,,,
603,41061,East,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Hampshire,Regular,50,90,60,140,62,436,94,20,42,156,66,52,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, New Hampshire, East","NEW YORK, New Hampshire (East Market)",,Blank,Missing,Beans - Colombian,,,
603,41061,East,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,236,46,13,0,82,42,46,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,DELHI,DELHI,delhi,"DELHI, New Hampshire, East","DELHI, New Hampshire (East Market)",,Blank,Missing,Leaves - Lemon,,,
516,41061,East,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,New York,Regular,130,190,150,320,123,947,178,34,133,301,111,45,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",,Blank,Missing,Leaves - Darjeeling,,,
845,41061,East,Major Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,New York,Regular,110,180,140,290,113,897,163,31,121,276,96,42,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Leaves - Earl Grey,,,
718,41061,East,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,New York,Regular,90,150,120,240,94,562,136,26,99,230,80,37,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",SAVE10,Not Blank,Avalable,Leaves - Green Tea,,,
914,41061,East,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New York,Regular,130,-60,-210,70,144,1979,-72,131,-236,72,132,164,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Beans - Caffe Mocha,,,
631,41061,East,Major Market,Regular Espresso,16,Beans,Beans - Regular Espresso,Espresso,New York,Regular,240,420,340,660,260,1405,415,72,318,675,255,97,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,LoNDoN,LONDON,london,"LONDON, New York, East","LONDON, New York (East Market)",,Blank,Missing,Beans - Regular Espresso,,,
646,41061,East,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,New York,Regular,340,500,350,840,356,2476,534,124,357,890,390,177,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, New York, East","SYDNEY, New York (East Market)",,Blank,Missing,Beans - Colombian,,,
607,41061,East,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New York,Decaf,200,320,220,520,271,1727,398,102,263,669,349,135,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, New York, East","NEW YORK, New York (East Market)",,Blank,Missing,Leaves - Lemon,,,
716,41061,East,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,New York,Decaf,180,-30,-100,150,244,2636,-46,75,-143,198,228,97,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, New York, East","DELHI, New York (East Market)",,Blank,Missing,Leaves - Mint,,,
318,41061,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Louisiana,Decaf,30,50,30,80,40,443,59,12,23,99,49,36,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Louisiana, South","LONDON, Louisiana (South Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Espresso,,,
318,41061,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Louisiana,Regular,40,70,10,110,53,-267,75,48,-3,128,58,78,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
225,41061,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,100,47,371,78,14,41,125,65,37,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Louisiana, South","NEW YORK, Louisiana (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
225,41061,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Louisiana,Decaf,40,60,40,100,48,593,63,15,36,111,51,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Louisiana, South","DELHI, Louisiana (South Market)",,Blank,Missing,Leaves - Chamomile,,,
318,41061,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Louisiana,Decaf,70,90,40,160,76,580,93,28,32,169,79,61,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Louisiana, South","LONDON, Louisiana (South Market)",,Blank,Missing,Leaves - Lemon,,,
337,41061,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Louisiana,Regular,50,80,60,130,43,822,64,12,40,107,27,24,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Louisiana, South","SYDNEY, Louisiana (South Market)",,Blank,Missing,Beans - Colombian,,,
318,41061,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,180,59,842,85,16,58,144,34,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,new york,NEW YORK,new york,"NEW YORK, Louisiana, South","NEW YORK, Louisiana (South Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Irish Cream,,,
505,41061,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,80,41,239,55,13,14,96,46,41,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, New Mexico, South","DELHI, New Mexico (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
505,41061,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,New Mexico,Regular,30,30,0,60,35,-180,43,13,-3,78,48,46,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
505,41061,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,New Mexico,Regular,40,60,0,100,52,313,73,47,-3,125,65,76,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, New Mexico, South","SYDNEY, New Mexico (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
505,41061,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,New Mexico,Decaf,20,30,20,50,23,843,35,6,18,58,28,17,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, New Mexico, South","NEW YORK, New Mexico (South Market)",,Blank,Missing,Leaves - Chamomile,,,
505,41061,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,New Mexico,Decaf,30,30,10,60,32,996,38,9,8,70,40,30,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,DELHI,DELHI,delhi,"DELHI, New Mexico, South","DELHI, New Mexico (South Market)",,Blank,Missing,Leaves - Lemon,,,
505,41061,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,New Mexico,Regular,70,120,80,190,62,436,94,20,43,156,36,51,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, New Mexico, South","LONDON, New Mexico (South Market)",SAVE10,Not Blank,Avalable,Beans - Colombian,,,
505,41061,South,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,New Mexico,Decaf,140,30,-20,170,116,1142,25,35,-34,141,111,59,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, New Mexico, South","SYDNEY, New Mexico (South Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
918,41061,South,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Oklahoma,Decaf,90,140,90,230,111,767,167,36,99,278,138,68,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Oklahoma, South","NEW YORK, Oklahoma (South Market)",,Blank,Missing,Beans - Decaf Espresso,,,
918,41061,South,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Oklahoma,Regular,100,140,100,240,118,-660,164,36,105,282,142,59,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Oklahoma, South","DELHI, Oklahoma (South Market)",,Blank,Missing,Beans - Caffe Latte,,,
918,41061,South,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,30,18,478,26,5,10,44,24,16,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,,,,,,LoNDoN,LONDON,london,"LONDON, Oklahoma, South","LONDON, Oklahoma (South Market)",,Blank,Missing,Beans - Caffe Mocha,,,
918,41061,South,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Oklahoma,Decaf,50,80,30,130,59,377,74,22,19,133,53,55,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Oklahoma, South","SYDNEY, Oklahoma (South Market)",,Blank,Missing,Leaves - Chamomile,,,
580,41061,South,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Oklahoma,Decaf,100,150,40,250,110,665,154,100,25,264,114,129,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Oklahoma, South","NEW YORK, Oklahoma (South Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
918,41061,South,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Oklahoma,Regular,50,70,50,120,43,597,56,14,29,99,29,27,1-Jun-2012,2012,6,1,Friday,5006,30-Jun-2012,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Oklahoma, South","DELHI, Oklahoma (South Market)",,Blank,Missing,Beans - Colombian,,,
